EnsembleGeneName	external_gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000078018	MAP2	3484.10795805772	-7.49449972196671	0.178610334566903	-30.7624961080211	8.32259718301221e-208	1.37996983891525e-203
ENSG00000182253	SYNM	2627.86229220746	-9.45482942874978	0.272434229529521	-27.3637767237394	7.40428949790693e-165	6.13852620823974e-161
ENSG00000197956	S100A6	13363.6363000428	11.0560829563194	0.346002159889595	26.173486775947	5.32627055786226e-151	2.94382973733047e-147
ENSG00000149591	TAGLN	1102.88839039031	-7.60355084559687	0.221298445928852	-25.3212390266781	1.86439514256254e-141	7.72838396470736e-138
ENSG00000145147	SLIT2	1846.7377460411	-9.84158908819263	0.3143105076041	-24.9485425987405	2.21457801913601e-137	7.34398362705883e-134
ENSG00000106333	PCOLCE	4504.40605527079	-7.7913913606839	0.233146116566516	-24.8401793946742	3.30173634489267e-136	9.1243483891109e-133
ENSG00000168542	COL3A1	28674.1761080366	-13.1437299291384	0.458960008635597	-24.2803941944019	3.15863921352386e-130	7.48191382849131e-127
ENSG00000168672	LRATD2	3191.32719682734	8.52548527159043	0.28394681776517	22.9813643376949	7.16023591355975e-117	1.48404839603418e-113
ENSG00000138083	SIX3	618.89861134912	-8.60952156853753	0.294240266416158	-22.4630083742154	9.54984069531504e-112	1.75939898410021e-108
ENSG00000000971	CFH	666.682056450277	-7.28962707956436	0.236181338104847	-22.3964650298329	4.26074549672564e-111	7.06474210812079e-108
ENSG00000166341	DCHS1	2585.70641353482	-6.13050850066581	0.184489833638709	-22.3888136229483	5.05875134142298e-111	7.62537781746676e-108
ENSG00000130635	COL5A1	5278.79748415687	-8.88749712543796	0.309750693121223	-22.2356148941448	1.55424704097188e-109	2.1475808488629e-106
ENSG00000196569	LAMA2	1287.33808493746	-6.99087153973672	0.224988409139454	-22.1827940329283	5.03528084358237e-109	6.42230705134148e-106
ENSG00000101638	ST8SIA5	2823.11636426769	-8.6626282422819	0.302080443571909	-22.0558079281815	8.40179882492054e-108	9.95073045114339e-105
ENSG00000128591	FLNC	8153.71212842561	-10.8671809419522	0.404297947482966	-21.9322927488416	1.2782188584962e-106	1.4129431261817e-103
ENSG00000104723	TUSC3	1859.58037853157	-9.50284016750821	0.343706434676436	-21.8292106592981	1.22517993846416e-105	1.26966928497964e-102
ENSG00000131378	RFTN1	1092.69829246263	-7.83784452777115	0.272135311630089	-21.4519919991364	4.37509797758475e-102	4.26726468037252e-99
ENSG00000147459	DOCK5	2841.83796586255	-8.10013933775067	0.28509728537214	-21.3966938681584	1.43424690608629e-101	1.32118044165649e-98
ENSG00000116194	ANGPTL1	595.294975626632	-8.14052712128306	0.289353817814739	-21.2215175443601	6.04414823818193e-100	5.27463273354182e-97
ENSG00000138080	EMILIN1	3260.37136098674	-9.46270732864365	0.355694615828111	-20.9806586789888	9.8519407289621e-98	8.16775146134603e-95
ENSG00000147889	CDKN2A	2903.43852982463	5.83659134335006	0.185949524211274	20.6324343104582	1.40401337783981e-94	1.10856884847438e-91
ENSG00000166888	STAT6	1102.8539872845	-8.44547423874714	0.319492106998492	-20.1741266765553	1.65256791882931e-90	1.24551039373222e-87
ENSG00000079931	MOXD1	5722.01697027306	-5.97073468652288	0.199130710298572	-19.9403431071443	1.81813433199714e-88	1.31071675473237e-85
ENSG00000175274	TP53I11	1475.92694802474	-9.75319556370745	0.392007402948713	-19.778186598996	4.58898684035898e-87	3.17041628333301e-84
ENSG00000113319	RASGRF2	848.151677829452	-7.59182327081095	0.299216749345527	-18.6882027260903	6.17587026167532e-78	4.09608419235354e-75
ENSG00000162738	VANGL2	790.15250346079	-7.53626940564013	0.30167771886774	-18.3516019228033	3.20521645848631e-75	2.0440651576216e-72
ENSG00000171914	TLN2	1769.74095025291	-4.97319434230302	0.162261879365011	-18.3234309496365	5.38109859655168e-75	3.30459243812679e-72
ENSG00000218336	TENM3	4936.14975421478	-7.46358623459553	0.298848343318133	-18.282136597891	1.14837966040611e-74	6.80045826756921e-72
ENSG00000185551	NR2F2	1237.44780944249	-3.96876253738153	0.109229549666828	-18.024083623769	1.26083780004901e-72	7.20894881469402e-70
ENSG00000167693	NXN	795.007045095123	-4.53061176022518	0.14175201627232	-17.8523863488729	2.76945473817378e-71	1.53067763378865e-68
ENSG00000151892	GFRA1	1580.87949231189	-8.67147833900014	0.384460318772701	-17.3528398465081	1.87729993968403e-67	1.00411323548067e-64
ENSG00000112782	CLIC5	795.922534020565	-8.65928472205288	0.384619413656631	-17.3139589048356	3.69138551753497e-67	1.91271447707023e-64
ENSG00000182175	RGMA	2754.60215678415	-5.68710429409899	0.213719081615163	-17.2521062051832	1.07893477903957e-66	5.42115683977429e-64
ENSG00000166482	MFAP4	979.63551988884	-8.59545005526564	0.38455351241005	-17.1509291748008	6.18554734907861e-66	3.01654589985507e-63
ENSG00000161381	PLXDC1	1623.94439250809	-9.60304996280546	0.447298849917795	-16.9976962028915	8.54111939370418e-65	4.04629430477169e-62
ENSG00000179954	SSC5D	669.804381586067	-6.77742561110823	0.28137931715167	-16.9785955111018	1.18282898590781e-64	5.44791317092705e-62
ENSG00000079308	TNS1	916.448504495082	-5.63499194710768	0.214307751448122	-16.9615514256731	1.58113967634882e-64	7.0072287857623e-62
ENSG00000141449	GREB1L	568.973691930343	-7.54191114038792	0.326751329856155	-16.9606383632092	1.60590250201416e-64	7.0072287857623e-62
ENSG00000166250	CLMP	1264.88572077177	-7.07587033459464	0.300646452061234	-16.8831872114054	5.98258709715371e-64	2.54351991430527e-61
ENSG00000136859	ANGPTL2	1017.13262199367	-5.37431108787695	0.200222852595068	-16.8527770139264	1.00101757150552e-63	4.14946808828326e-61
ENSG00000163171	CDC42EP3	3552.76647836307	5.76463318077321	0.225624186852897	16.6854149516678	1.67339276206021e-62	6.76744521651718e-60
ENSG00000100968	NFATC4	1141.02252647482	-5.82819689179923	0.22988512269143	-16.6526517548408	2.89485665151944e-62	1.14284805092485e-59
ENSG00000067715	SYT1	1224.02856384432	-11.776099920363	0.597172223834501	-16.3706541097804	3.09865672898279e-60	1.19485644705264e-57
ENSG00000115414	FN1	50326.0172402862	-5.29465489607387	0.204253920747332	-16.130191694824	1.565338367476e-58	5.89883533434536e-56
ENSG00000130294	KIF1A	808.467207948357	5.05047257961839	0.193252687992244	15.78489081477	3.95332772561566e-56	1.45666948929852e-53
ENSG00000003096	KLHL13	658.101124514434	6.44254267807295	0.281687860729199	15.7711541653681	4.91434564718064e-56	1.77140793860657e-53
ENSG00000204131	NHSL2	310.872579844658	-7.47343133101345	0.347809334211754	-15.7368730296384	8.45182947245051e-56	2.98169754218515e-53
ENSG00000120093	HOXB3	2702.85375715868	10.2341347065914	0.52804982892767	15.5934804927647	8.06188812159967e-55	2.78487847800509e-52
