EnsembleGeneName	external_gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000971	CFH	666.682056450277	-6.1504170307988	0.187381329194774	-22.1495762071612	1.05304843333873e-108	8.73029803659475e-105
ENSG00000001460	STPG1	240.283361985928	-2.92768079557712	0.242373299875299	-3.8274875823963	0.000129457912944493	0.00242547079608208
ENSG00000001461	NIPAL3	1157.02224230631	-2.50233658291571	0.134782272141987	-3.72702266353338	0.000193755042101244	0.0034768964860181
ENSG00000002746	HECW1	593.44277064305	-10.2203165495514	0.785023803321302	-10.4714233056025	1.16872365831815e-25	1.71492097155515e-23
ENSG00000005379	TSPOAP1	44.1151396190479	-6.89225626258545	0.686887653345136	-7.12235288953035	1.06099975667143e-12	5.44657491187893e-11
ENSG00000006042	TMEM98	240.271866240229	-6.14854926955572	0.357501360060117	-11.6042894741942	3.91929406062226e-31	8.02294010113305e-29
ENSG00000006377	DLX6	165.837491704046	-5.93857143997936	0.428401993920355	-9.19363470729222	3.79786680159782e-20	3.74835889507699e-18
ENSG00000006740	ARHGAP44	104.384346173015	-4.73639738513995	0.405533533594663	-6.74764762579417	1.50261325309701e-11	6.59122496021205e-10
ENSG00000006757	PNPLA4	63.0350135279883	-10.5397886210614	1.21236176099278	-7.04392772506145	1.86895114294942e-12	9.30602970007335e-11
ENSG00000007944	MYLIP	129.636132193006	-3.0322729194846	0.285810195103694	-3.61174281802678	0.000304146117614341	0.00526414068493046
ENSG00000008394	MGST1	1595.71626990738	-3.10229060201067	0.228395435688999	-4.82623743633666	1.39136618077038e-06	3.43818817337612e-05
ENSG00000011465	DCN	113.808025435793	-6.11711554288775	0.892567687734711	-4.6126647866189	3.97539149407885e-06	9.27088134505224e-05
ENSG00000018625	ATP1A2	358.77162278185	-8.17445939603533	0.542102990669886	-11.3898272142079	4.69920624449121e-30	9.0601789232452e-28
ENSG00000021355	SERPINB1	558.460439807526	-6.43553296889452	0.556931274326525	-7.9642375520359	1.66245617004705e-15	1.12053600632318e-13
ENSG00000028116	VRK2	286.328884397505	-7.10246341226088	0.577705989143284	-8.83228408247531	1.02559567305569e-18	8.99756711901396e-17
ENSG00000039068	CDH1	46.7369382115919	-5.37335672817124	0.705092920140134	-4.78427258566261	1.71607667119335e-06	4.15998059723054e-05
ENSG00000040731	CDH10	147.207982045619	-12.3035484140333	1.29669887833515	-7.94598390280257	1.92655443483073e-15	1.27776796335713e-13
ENSG00000043355	ZIC2	841.919729315914	-6.51065969415865	0.217581082411346	-20.7309369186383	1.82208083446125e-95	6.0423844632404e-92
ENSG00000046604	DSG2	724.882443938649	-11.548641785311	1.07110793225153	-8.91473351825455	4.88990792350064e-19	4.38267909619265e-17
ENSG00000048540	LMO3	99.0938449173966	-11.2858723977731	1.28203909915202	-7.24304929850817	4.38707350405525e-13	2.31662629843121e-11
ENSG00000048740	CELF2	1187.09090273563	-3.13754441618117	0.264344684585747	-4.30326192472458	1.68301684343971e-05	0.000361478008822199
ENSG00000050030	NEXMIF	41.9855657011634	-5.99559310533168	0.594741682225841	-6.71819921949651	1.8398404442437e-11	7.90321098601159e-10
ENSG00000053438	NNAT	116.579883499054	-5.83557599356477	0.46170827528644	-8.30735812821463	9.78562712524575e-17	7.34187707528053e-15
ENSG00000054179	ENTPD2	136.41843962814	-3.46436289924856	0.418184334491425	-3.50171629702352	0.00046227157336259	0.0077658814163375
ENSG00000061918	GUCY1B1	186.131175167467	-3.80032404768543	0.278575407815547	-6.46260939471539	1.02912695663209e-10	4.06284620664684e-09
ENSG00000064763	FAR2	285.590184553019	-2.75881351061215	0.214798873712612	-3.53266987622754	0.000411385828005583	0.00694622038101892
ENSG00000066248	NGEF	1038.44469821662	-2.91840007183775	0.202923829683276	-4.52583648392203	6.01570814277292e-06	0.000137391813657463
ENSG00000067715	SYT1	1224.02856384432	-3.64353012789612	0.104458011037676	-15.7338830365373	8.86064984439523e-56	6.99611595571035e-53
ENSG00000069702	TGFBR3	199.659021223478	-3.55136169654538	0.206388155053039	-7.51671866123666	5.61681045384087e-14	3.30256504025303e-12
ENSG00000070159	PTPN3	522.842059041116	-10.7854677093872	1.19857261275312	-7.32994197924058	2.302523947639e-13	1.2641771382716e-11
ENSG00000071242	RPS6KA2	3468.09099376615	-3.59872500707569	0.234549469657051	-6.81615272638766	9.3510885038387e-12	4.24795612279861e-10
ENSG00000072041	SLC6A15	214.263960133478	-10.6241337482491	1.18838424986993	-7.25702461067874	3.95697732051854e-13	2.11647228875864e-11
ENSG00000072163	LIMS2	33.0838276406007	-3.7082340401179	0.410634869598044	-4.15998291082789	3.18271407333259e-05	0.000651513358641083
ENSG00000074047	GLI2	394.669592813956	-2.60506625200867	0.114798165308522	-5.27069618562761	1.35907271075524e-07	3.93964766032038e-06
ENSG00000079102	RUNX1T1	403.697997826261	-2.78133490619361	0.195938876472557	-3.98764614894096	6.67320956705356e-05	0.00131100104065539
ENSG00000079257	LXN	47.6767734025057	-7.81701127846449	0.826714491748712	-7.03630012117005	1.97411495183193e-12	9.74190476676346e-11
ENSG00000080573	COL5A3	946.369406278449	-4.9317741023919	0.408059251674333	-7.18467744662659	6.73660367098073e-13	3.51256683863306e-11
ENSG00000081277	PKP1	14.0756358011322	-7.0507646678813	1.15321767564544	-4.37971492680638	1.18834664926554e-05	0.000261672985278512
ENSG00000082458	DLG3	704.077634487222	-5.04335291448811	0.311064943985269	-9.78365763591874	1.32339649136473e-22	1.53449211351878e-20
ENSG00000082781	ITGB5	3401.66907752288	-4.17989070259057	0.187558169142907	-11.62247804269	3.16811558892078e-31	6.56631557248694e-29
ENSG00000086205	FOLH1	7.03804565288522	-7.95773202799071	1.64104526227068	-3.63044954637455	0.000282928008741588	0.00492342049283773
ENSG00000086991	NOX4	50.1731141904829	-7.67744895689685	0.771768357926485	-7.35641581905546	1.88913922447626e-13	1.04761931374718e-11
ENSG00000087253	LPCAT2	997.034221999937	-6.24809277848318	0.42277455181217	-10.04812792131	9.36291602425749e-24	1.17610992877434e-21
