EnsembleGeneName	external_gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000164362	TERT	21910.13375637	11.9593635203893	0.35209859739664	33.255922082526	1.67613299821285e-242	2.49995236683446e-238
ENSG00000128165	ADM2	174.210797115763	2.77704086206062	0.445313378304445	5.67474723459346	1.38893586207446e-08	5.17899459571014e-05
ENSG00000048392	RRM2B	4031.40247423686	-1.13582548811776	0.158943718753156	-5.57320223200183	2.50098958004727e-08	7.460451917281e-05
ENSG00000244694	PTCHD4	286.085054542879	-1.6854994120351	0.270785480097743	-5.30124219185215	1.15017384053036e-07	0.000285914047191839
ENSG00000140044	JDP2	614.282407631619	1.51531462468266	0.245788201771268	5.14798763961896	2.63295837283659e-07	0.000561008201869396
ENSG00000092621	PHGDH	9616.52701550159	1.50539213092311	0.247794524989579	5.06626258580937	4.05702184180377e-07	0.000756381009631291
ENSG00000080546	SESN1	681.210061111672	-1.2262176562437	0.193932091270931	-5.03381183509172	4.80821647945512e-07	0.000796828319900812
ENSG00000074211	PPP2R2C	203.712865509544	-2.08531679139952	0.368656399790527	-4.9783939528579	6.41140557938569e-07	0.000956261142165375
ENSG00000177076	ACER2	68.8940531504468	-1.75401788581984	0.309944533110943	-4.85253884210788	1.21890900993759e-06	0.00165272980756538
ENSG00000069020	MAST4	1043.43763782091	-1.23309592507881	0.204450111731479	-4.80848807933151	1.52076095633268e-06	0.00189017913864183
ENSG00000129538	RNASE1	43.1158751633171	-1.90194482022756	0.349901615582426	-4.72116945638513	2.34492468515859e-06	0.00269035012916465
ENSG00000040731	CDH10	114.203900435411	-2.34372678051977	0.450030299611188	-4.65241292048266	3.28073295349487e-06	0.003058258250086
ENSG00000113805	CNTN3	70.2422121920054	-1.60961782874957	0.291150124287455	-4.66981709891772	3.01468022353125e-06	0.003058258250086
ENSG00000135679	MDM2	2739.24751229986	-1.31787699010853	0.229499756480695	-4.65306371773146	3.27039134408787e-06	0.003058258250086
ENSG00000244509	APOBEC3C	299.258238863803	-1.61670164156082	0.295857917326935	-4.61945265453403	3.84753659437244e-06	0.00337564754735676
ENSG00000164796	CSMD3	20.109893650183	-2.85237163858999	0.580746805297009	-4.48107783780071	7.42670171856767e-06	0.00615384756291315
ENSG00000121904	CSMD2	60.4502122883906	-2.64595744198146	0.538015929500819	-4.45332063718722	8.45523432768545e-06	0.00663735894723308
ENSG00000152229	PSTPIP2	465.653193426933	-1.33571761058099	0.25094417885411	-4.32653036838198	1.5147644422119e-05	0.0112963558277952
ENSG00000119938	PPP1R3C	1629.09902815678	-0.959166594958159	0.164336566430886	-4.31533048523568	1.5936430400157e-05	0.011318659972302
ENSG00000179023	KLHDC7A	20.3318272376745	-2.39732197735384	0.507516631640862	-4.23103765173428	2.32615726332566e-05	0.0157702889011374
ENSG00000115902	SLC1A4	1366.07717958708	1.60487846989345	0.33819233935956	4.00623642882982	6.1693897138186e-05	0.0373565973914747
ENSG00000124762	CDKN1A	14749.0273151994	-1.39016622153012	0.284451275079355	-4.00830061743277	6.11572404416252e-05	0.0373565973914747
ENSG00000159388	BTG2	680.256478186814	-1.53639320217979	0.321378981203954	-4.00272972849899	6.26158186246643e-05	0.0373565973914747
ENSG00000164938	TP53INP1	832.96868145433	-1.24148816735634	0.251792353648345	-3.93772151135715	8.22589839666824e-05	0.0438175980665382
ENSG00000178752	ERFE	53.4784888256395	2.14451787347864	0.479642147335221	3.94985695899357	7.81979111142968e-05	0.0438175980665382
ENSG00000182636	NDN	143.164519665987	-1.49505915113244	0.31616334042662	-3.9380250393749	8.21550230593629e-05	0.0438175980665382
ENSG00000197915	HRNR	150.928073021652	-2.39088954732898	0.545839184215407	-3.92219834932942	8.77447111132405e-05	0.0451280126294477
ENSG00000114948	ADAM23	190.763483692593	-1.22516989306696	0.2500818563097	-3.8994028093718	9.64302349137288e-05	0.0479418984579422
ENSG00000172197	MBOAT1	121.916574966472	1.05050507168565	0.206749092292819	3.87186740608223	0.000108004703940366	0.0519641986861471
ENSG00000100889	PCK2	2719.42520837495	1.58509821987363	0.345717774248543	3.8618153861936	0.000112547601665157	0.0524577337136192
ENSG00000128965	CHAC1	414.600768728196	1.78782969937365	0.402743956947656	3.81838056870837	0.000134330589337741	0.0595223199705975
ENSG00000143631	FLG	578.953826520627	-2.08665440649456	0.481315879154575	-3.81590237521484	0.000135686146765023	0.0595223199705975
ENSG00000070669	ASNS	4680.13158657734	1.72802411835149	0.392883777589721	3.76198815695301	0.000168568031595199	0.0718340626069257
ENSG00000139973	SYT16	8.49118494894716	-2.92421824783455	0.717970029995214	-3.72469342188612	0.000195552728497101	0.0810185818203961
ENSG00000167550	RHEBL1	62.346167150395	1.57429592970071	0.357235716662567	3.70706474165795	0.000209675354916403	0.0845218356372475
ENSG00000175928	LRRN1	3945.20419890394	-0.968274802917212	0.194554283817384	-3.69189919041521	0.000222585695373977	0.0873648854342858
ENSG00000171791	BCL2	248.892852799631	1.3282942303542	0.29519831713536	3.65277905652746	0.000259417431656819	0.0992105382861913
ENSG00000106688	SLC1A1	607.092451402186	-1.44877597655145	0.335198136980218	-3.57632052299324	0.000348464362571604	0.129933649193887
ENSG00000164237	CMBL	689.329155505478	-0.968817752067517	0.201757423264322	-3.56278217890301	0.000366945139990724	0.130309208641944
ENSG00000178031	ADAMTSL1	405.873232215752	-1.24393992570103	0.278808969798901	-3.56494960121955	0.0003639261124763	0.130309208641944
ENSG00000116761	CTH	708.849440463369	1.77878823627255	0.433961483745136	3.52286618406531	0.000426906847296794	0.14807710761469
ENSG00000134061	CD180	16.0401801122419	-3.36777274732234	0.89116465760706	-3.4985372464098	0.00046781774313323	0.15857958270073
